#       160    -0.4633172E+02     0.7859988E+02
    -0.5494633E+02     0.7329996E+02
    -0.5514979E+02     0.7336324E+02
    -0.5557568E+02     0.7372144E+02
    -0.5597850E+02     0.7413759E+02
    -0.5647579E+02     0.7471755E+02
    -0.5673573E+02     0.7493599E+02
    -0.5757063E+02     0.7510650E+02
    -0.5787096E+02     0.7522149E+02
    -0.5800167E+02     0.7531219E+02
    -0.5802487E+02     0.7562756E+02
    -0.5843200E+02     0.7581023E+02
    -0.5886464E+02     0.7585952E+02
    -0.5957983E+02     0.7593346E+02
    -0.6044742E+02     0.7612468E+02
    -0.6130383E+02     0.7627448E+02
    -0.6226397E+02     0.7635696E+02
    -0.6271254E+02     0.7638145E+02
    -0.6344711E+02     0.7639691E+02
    -0.6380014E+02     0.7631190E+02
    -0.6426969E+02     0.7626884E+02
    -0.6463226E+02     0.7618401E+02
    -0.6527086E+02     0.7611557E+02
    -0.6582317E+02     0.7619014E+02
    -0.6648026E+02     0.7632365E+02
    -0.6633672E+02     0.7598766E+02
    -0.6635976E+02     0.7594571E+02
    -0.6683299E+02     0.7595321E+02
    -0.6741539E+02     0.7603594E+02
    -0.6884118E+02     0.7631073E+02
    -0.6814931E+02     0.7656560E+02
    -0.6794073E+02     0.7661682E+02
    -0.6798228E+02     0.7671857E+02
    -0.6817268E+02     0.7679475E+02
    -0.6865257E+02     0.7680233E+02
    -0.6964735E+02     0.7680896E+02
    -0.7001301E+02     0.7684230E+02
    -0.7029629E+02     0.7685030E+02
    -0.7085332E+02     0.7704547E+02
    -0.7124461E+02     0.7713883E+02
    -0.7098022E+02     0.7727650E+02
    -0.7041476E+02     0.7729477E+02
    -0.6904841E+02     0.7722868E+02
    -0.6813698E+02     0.7721328E+02
    -0.6753264E+02     0.7720586E+02
    -0.6658012E+02     0.7727630E+02
    -0.6610568E+02     0.7737172E+02
    -0.6597412E+02     0.7741498E+02
    -0.6594975E+02     0.7757014E+02
    -0.6623193E+02     0.7769922E+02
    -0.6660106E+02     0.7779379E+02
    -0.6714862E+02     0.7772343E+02
    -0.6764815E+02     0.7761006E+02
    -0.6823757E+02     0.7760031E+02
    -0.6874956E+02     0.7765120E+02
    -0.6908841E+02     0.7761596E+02
    -0.6948386E+02     0.7757205E+02
    -0.6978998E+02     0.7759737E+02
    -0.7017586E+02     0.7768307E+02
    -0.7047437E+02     0.7784711E+02
    -0.7084155E+02     0.7793324E+02
    -0.7113934E+02     0.7795877E+02
    -0.7146581E+02     0.7793208E+02
    -0.7168477E+02     0.7796641E+02
    -0.7232172E+02     0.7818311E+02
    -0.7234161E+02     0.7834051E+02
    -0.7217957E+02     0.7854270E+02
    -0.7181510E+02     0.7859620E+02
    -0.7125910E+02     0.7864130E+02
    -0.7057654E+02     0.7870431E+02
    -0.6964318E+02     0.7877673E+02
    -0.6906261E+02     0.7881316E+02
    -0.6863486E+02     0.7899108E+02
    -0.6814485E+02     0.7910745E+02
    -0.6776546E+02     0.7914376E+02
    -0.6665064E+02     0.7914589E+02
    -0.6615505E+02     0.7919134E+02
    -0.6528123E+02     0.7917521E+02
    -0.6510043E+02     0.7923789E+02
    -0.6496082E+02     0.7932735E+02
    -0.6468687E+02     0.7939935E+02
    -0.6459585E+02     0.7969537E+02
    -0.6447179E+02     0.7992088E+02
    -0.6441952E+02     0.7996619E+02
    -0.6482005E+02     0.8006874E+02
    -0.6569598E+02     0.8008618E+02
    -0.6621574E+02     0.7999890E+02
    -0.6664755E+02     0.8005548E+02
    -0.6720663E+02     0.8022771E+02
    -0.6693914E+02     0.8057912E+02
    -0.6631802E+02     0.8072825E+02
    -0.6503767E+02     0.8088974E+02
    -0.6440466E+02     0.8099092E+02
    -0.6352175E+02     0.8110315E+02
    -0.6257119E+02     0.8117572E+02
    -0.6204760E+02     0.8113644E+02
    -0.6150167E+02     0.8116785E+02
    -0.6090814E+02     0.8119942E+02
    -0.6075307E+02     0.8128070E+02
    -0.6074805E+02     0.8138242E+02
    -0.6090853E+02     0.8172115E+02
    -0.6091875E+02     0.8181454E+02
    -0.6068366E+02     0.8187758E+02
    -0.5983501E+02     0.8190029E+02
    -0.5914825E+02     0.8180794E+02
    -0.5818501E+02     0.8162359E+02
    -0.5760160E+02     0.8152202E+02
    -0.5724053E+02     0.8144086E+02
    -0.5687038E+02     0.8156465E+02
    -0.5761598E+02     0.8180080E+02
    -0.5792962E+02     0.8203015E+02
    -0.5785413E+02     0.8205135E+02
    -0.5686447E+02     0.8210618E+02
    -0.5633967E+02     0.8216013E+02
    -0.5550556E+02     0.8225734E+02
    -0.5437153E+02     0.8234503E+02
    -0.5404303E+02     0.8231375E+02
    -0.5356427E+02     0.8226155E+02
    -0.5345988E+02     0.8147953E+02
    -0.5304904E+02     0.8155220E+02
    -0.5280673E+02     0.8169701E+02
    -0.5261230E+02     0.8214703E+02
    -0.5216061E+02     0.8213744E+02
    -0.5125868E+02     0.8199197E+02
    -0.5042246E+02     0.8180579E+02
    -0.4973437E+02     0.8169321E+02
    -0.4964236E+02     0.8182827E+02
    -0.4993219E+02     0.8196341E+02
    -0.5029938E+02     0.8220497E+02
    -0.5070177E+02     0.8238509E+02
    -0.5056877E+02     0.8251409E+02
    -0.5023489E+02     0.8250407E+02
    -0.4944392E+02     0.8249503E+02
    -0.4893283E+02     0.8239960E+02
    -0.4769336E+02     0.8223178E+02
    -0.4711550E+02     0.8210611E+02
    -0.4616660E+02     0.8196101E+02
    -0.4532155E+02     0.8183751E+02
    -0.4447932E+02     0.8174584E+02
    -0.4411914E+02     0.8184010E+02
    -0.4375170E+02     0.8250748E+02
    -0.4389838E+02     0.8259338E+02
    -0.4447986E+02     0.8274393E+02
    -0.4500920E+02     0.8298368E+02
    -0.4469048E+02     0.8309484E+02
    -0.4360880E+02     0.8309727E+02
    -0.4227570E+02     0.8324487E+02
    -0.4167743E+02     0.8327973E+02
    -0.4099035E+02     0.8320314E+02
    -0.3999095E+02     0.8298380E+02
    -0.3928569E+02     0.8290842E+02
    -0.3838350E+02     0.8284469E+02
    -0.3824841E+02     0.8318698E+02
    -0.3838354E+02     0.8339932E+02
    -0.3719299E+02     0.8349223E+02
    -0.3628346E+02     0.8352825E+02
    -0.3511830E+02     0.8348563E+02
    -0.3422328E+02     0.8341994E+02
    -0.3337474E+02     0.8350091E+02
    -0.3230951E+02     0.8359397E+02
    -0.3139003E+02     0.8359604E+02
    -0.3055352E+02     0.8349595E+02
    -0.2973236E+02     0.8352044E+02
    -0.2914037E+02     0.8348786E+02
    -0.2886165E+02     0.8344334E+02
    -0.2861406E+02     0.8348904E+02
    -0.2773828E+02     0.8342332E+02
    -0.2697009E+02     0.8340253E+02
    -0.2621709E+02     0.8335928E+02
    -0.2511993E+02     0.8301685E+02
    -0.2450426E+02     0.8290824E+02
    -0.2389892E+02     0.8294248E+02
    -0.2339594E+02     0.8286688E+02
    -0.2222870E+02     0.8276031E+02
    -0.2202821E+02     0.8257658E+02
    -0.2216517E+02     0.8252242E+02
    -0.2238633E+02     0.8243610E+02
    -0.2314374E+02     0.8237025E+02
    -0.2418000E+02     0.8231471E+02
    -0.2469859E+02     0.8226042E+02
    -0.2525354E+02     0.8223798E+02
    -0.2591471E+02     0.8226841E+02
    -0.2718871E+02     0.8229755E+02
    -0.2818778E+02     0.8232733E+02
    -0.2881271E+02     0.8225150E+02
    -0.2953910E+02     0.8223933E+02
    -0.3040901E+02     0.8222684E+02
    -0.3093102E+02     0.8221510E+02
    -0.3159943E+02     0.8213959E+02
    -0.3179918E+02     0.8208645E+02
    -0.3239439E+02     0.8199059E+02
    -0.3254500E+02     0.8178169E+02
    -0.3221087E+02     0.8166853E+02
    -0.3106284E+02     0.8179524E+02
    -0.3044761E+02     0.8182771E+02
    -0.2868704E+02     0.8181068E+02
    -0.2768680E+02     0.8186486E+02
    -0.2663801E+02     0.8186711E+02
    -0.2618961E+02     0.8187849E+02
    -0.2577101E+02     0.8184812E+02
    -0.2497482E+02     0.8165298E+02
    -0.2467298E+02     0.8161240E+02
    -0.2418362E+02     0.8169599E+02
    -0.2343515E+02     0.8179077E+02
    -0.2274393E+02     0.8191715E+02
    -0.2185990E+02     0.8198180E+02
    -0.2159426E+02     0.8177394E+02
    -0.2184922E+02     0.8155672E+02
    -0.2289164E+02     0.8126911E+02
    -0.2332920E+02     0.8111685E+02
    -0.2390591E+02     0.8078638E+02
    -0.2385170E+02     0.8064828E+02
    -0.2370808E+02     0.8057981E+02
    -0.2334962E+02     0.8061982E+02
    -0.2313519E+02     0.8063993E+02
    -0.2240823E+02     0.8088876E+02
    -0.2161360E+02     0.8113048E+02
    -0.2097799E+02     0.8130355E+02
    -0.2021043E+02     0.8144763E+02
    -0.1986174E+02     0.8154044E+02
    -0.1911370E+02     0.8161396E+02
    -0.1838571E+02     0.8156412E+02
    -0.1775979E+02     0.8153463E+02
    -0.1708608E+02     0.8166978E+02
    -0.1676976E+02     0.8181538E+02
    -0.1626174E+02     0.8192059E+02
    -0.1529512E+02     0.8192266E+02
    -0.1454259E+02     0.8187215E+02
    -0.1404884E+02     0.8185238E+02
    -0.1351031E+02     0.8179119E+02
    -0.1299966E+02     0.8168877E+02
    -0.1250146E+02     0.8163828E+02
    -0.1235945E+02     0.8152557E+02
    -0.1244080E+02     0.8140281E+02
    -0.1332731E+02     0.8128922E+02
    -0.1399828E+02     0.8122710E+02
    -0.1455850E+02     0.8100483E+02
    -0.1480890E+02     0.8087469E+02
    -0.1553078E+02     0.8071475E+02
    -0.1623724E+02     0.8046797E+02
    -0.1671595E+02     0.8042801E+02
    -0.1712905E+02     0.8044665E+02
    -0.1784556E+02     0.8042569E+02
    -0.1884136E+02     0.8044313E+02
    -0.1951213E+02     0.8035423E+02
    -0.1984109E+02     0.8025663E+02
    -0.2006376E+02     0.8001584E+02
    -0.1998929E+02     0.7987074E+02
    -0.1911226E+02     0.8000818E+02
    -0.1840094E+02     0.8002875E+02
    -0.1756554E+02     0.7998360E+02
    -0.1756403E+02     0.7979435E+02
    -0.1789859E+02     0.7968591E+02
    -0.1897309E+02     0.7963001E+02
    -0.1918171E+02     0.7956689E+02
    -0.1927768E+02     0.7947723E+02
    -0.1934782E+02     0.7920962E+02
    -0.1955952E+02     0.7889003E+02
    -0.1986455E+02     0.7881879E+02
    -0.2034132E+02     0.7885319E+02
    -0.2067517E+02     0.7883489E+02
    -0.2105208E+02     0.7842961E+02
    -0.2149631E+02     0.7794044E+02
    -0.2156398E+02     0.7778429E+02
    -0.2135988E+02     0.7764639E+02
    -0.2117834E+02     0.7760358E+02
    -0.2090751E+02     0.7782016E+02
    -0.2057302E+02     0.7798559E+02
    -0.2018768E+02     0.7800370E+02
    -0.1913216E+02     0.7788422E+02
    -0.1897364E+02     0.7784119E+02
    -0.1885556E+02     0.7771161E+02
    -0.1888199E+02     0.7761658E+02
    -0.1943719E+02     0.7765006E+02
    -0.1974006E+02     0.7765810E+02
    -0.1997060E+02     0.7761451E+02
    -0.2003148E+02     0.7752821E+02
    -0.1990128E+02     0.7739944E+02
    -0.1911106E+02     0.7731509E+02
    -0.1886074E+02     0.7725557E+02
    -0.1804971E+02     0.7731711E+02
    -0.1781273E+02     0.7722331E+02
    -0.1771639E+02     0.7707811E+02
    -0.1773834E+02     0.7688205E+02
    -0.1785334E+02     0.7682230E+02
    -0.1867920E+02     0.7690577E+02
    -0.1942297E+02     0.7692992E+02
    -0.1977424E+02     0.7696330E+02
    -0.2035695E+02     0.7692815E+02
    -0.2097902E+02     0.7671445E+02
    -0.2134932E+02     0.7677319E+02
    -0.2156963E+02     0.7684076E+02
    -0.2204650E+02     0.7682281E+02
    -0.2217402E+02     0.7665287E+02
    -0.2154731E+02     0.7638360E+02
    -0.2101338E+02     0.7628353E+02
    -0.2042916E+02     0.7622575E+02
    -0.1967986E+02     0.7619355E+02
    -0.1936658E+02     0.7612697E+02
    -0.1911858E+02     0.7590971E+02
    -0.1899614E+02     0.7570975E+02
    -0.1898988E+02     0.7546051E+02
    -0.1918518E+02     0.7527807E+02
    -0.1935794E+02     0.7524471E+02
    -0.1993931E+02     0.7532624E+02
    -0.2030818E+02     0.7537518E+02
    -0.2047556E+02     0.7532521E+02
    -0.2046519E+02     0.7507774E+02
    -0.2041217E+02     0.7497126E+02
    -0.2022033E+02     0.7489858E+02
    -0.1994234E+02     0.7485859E+02
    -0.1961689E+02     0.7476198E+02
    -0.1920558E+02     0.7469804E+02
    -0.1886724E+02     0.7462592E+02
    -0.1869502E+02     0.7445673E+02
    -0.1884735E+02     0.7435166E+02
    -0.1922143E+02     0.7428661E+02
    -0.1951257E+02     0.7422976E+02
    -0.2029858E+02     0.7424437E+02
    -0.2082785E+02     0.7428360E+02
    -0.2155859E+02     0.7432246E+02
    -0.2182514E+02     0.7412096E+02
    -0.2157725E+02     0.7403316E+02
    -0.2094888E+02     0.7401029E+02
    -0.2047570E+02     0.7393903E+02
    -0.2014998E+02     0.7382756E+02
    -0.2011015E+02     0.7368378E+02
    -0.2012593E+02     0.7343661E+02
    -0.2018442E+02     0.7343903E+02
    -0.2067589E+02     0.7345947E+02
    -0.2123683E+02     0.7341065E+02
    -0.2150486E+02     0.7329086E+02
    -0.2206551E+02     0.7328188E+02
    -0.2261664E+02     0.7334444E+02
    -0.2329009E+02     0.7352627E+02
    -0.2370495E+02     0.7374100E+02
    -0.2387276E+02     0.7377264E+02
    -0.2436522E+02     0.7364390E+02
    -0.2480626E+02     0.7349159E+02
    -0.2529434E+02     0.7345087E+02
    -0.2555927E+02     0.7337077E+02
    -0.2621197E+02     0.7338547E+02
    -0.2662297E+02     0.7342449E+02
    -0.2705914E+02     0.7336000E+02
    -0.2723689E+02     0.7330400E+02
    -0.2731521E+02     0.7317681E+02
    -0.2731270E+02     0.7311332E+02
    -0.2715350E+02     0.7287611E+02
    -0.2683405E+02     0.7276608E+02
    -0.2625639E+02     0.7274347E+02
    -0.2557457E+02     0.7262646E+02
    -0.2486929E+02     0.7265142E+02
    -0.2427410E+02     0.7240851E+02
    -0.2393287E+02     0.7230704E+02
    -0.2371594E+02     0.7220546E+02
    -0.2317759E+02     0.7205765E+02
    -0.2261413E+02     0.7188670E+02
    -0.2244484E+02     0.7176218E+02
    -0.2222722E+02     0.7135813E+02
    -0.2182605E+02     0.7145206E+02
    -0.2170077E+02     0.7151446E+02
    -0.2152230E+02     0.7142156E+02
    -0.2138809E+02     0.7122794E+02
    -0.2135639E+02     0.7107322E+02
    -0.2126716E+02     0.7054931E+02
    -0.2134346E+02     0.7045705E+02
    -0.2151018E+02     0.7040304E+02
    -0.2175367E+02     0.7044859E+02
    -0.2199955E+02     0.7050187E+02
    -0.2241204E+02     0.7050108E+02
    -0.2288054E+02     0.7048489E+02
    -0.2355007E+02     0.7060654E+02
    -0.2383651E+02     0.7079072E+02
    -0.2402336E+02     0.7107597E+02
    -0.2418271E+02     0.7119948E+02
    -0.2470934E+02     0.7145441E+02
    -0.2508759E+02     0.7158587E+02
    -0.2542397E+02     0.7164754E+02
    -0.2591652E+02     0.7168554E+02
    -0.2615085E+02     0.7162280E+02
    -0.2658381E+02     0.7157529E+02
    -0.2564589E+02     0.7145267E+02
    -0.2549123E+02     0.7128998E+02
    -0.2588234E+02     0.7121177E+02
    -0.2612576E+02     0.7114938E+02
    -0.2688071E+02     0.7110154E+02
    -0.2740239E+02     0.7108513E+02
    -0.2771251E+02     0.7101496E+02
    -0.2787987E+02     0.7091425E+02
    -0.2801812E+02     0.7064431E+02
    -0.2818082E+02     0.7047497E+02
    -0.2770831E+02     0.7029946E+02
    -0.2727127E+02     0.7022373E+02
    -0.2631895E+02     0.7019488E+02
    -0.2604835E+02     0.7019537E+02
    -0.2524963E+02     0.7030407E+02
    -0.2438107E+02     0.7032100E+02
    -0.2399157E+02     0.7026046E+02
    -0.2357160E+02     0.7016178E+02
    -0.2338378E+02     0.7010097E+02
    -0.2325580E+02     0.7010885E+02
    -0.2280522E+02     0.7010970E+02
    -0.2223032E+02     0.7009549E+02
    -0.2195386E+02     0.7007308E+02
    -0.2252867E+02     0.6979105E+02
    -0.2324069E+02     0.6958545E+02
    -0.2412963E+02     0.6934979E+02
    -0.2437988E+02     0.6935684E+02
    -0.2469289E+02     0.6940907E+02
    -0.2512072E+02     0.6910690E+02
    -0.2559791E+02     0.6888056E+02
    -0.2615847E+02     0.6867700E+02
    -0.2666501E+02     0.6854368E+02
    -0.2675996E+02     0.6851868E+02
    -0.2775539E+02     0.6849436E+02
    -0.2799167E+02     0.6843409E+02
    -0.2821754E+02     0.6843369E+02
    -0.2865946E+02     0.6834319E+02
    -0.2895847E+02     0.6826795E+02
    -0.2919604E+02     0.6824510E+02
    -0.2962173E+02     0.6843105E+02
    -0.2979083E+02     0.6840833E+02
    -0.3010138E+02     0.6799746E+02
    -0.3053283E+02     0.6794454E+02
    -0.3053283E+02     0.6794454E+02
    -0.3081665E+02     0.6797379E+02
    -0.3115102E+02     0.6806253E+02
    -0.3143092E+02     0.6827079E+02
    -0.3181509E+02     0.6846436E+02
    -0.3210624E+02     0.6856107E+02
    -0.3215541E+02     0.6856098E+02
    -0.3215181E+02     0.6847121E+02
    -0.3183351E+02     0.6800167E+02
    -0.3192017E+02     0.6788986E+02
    -0.3206387E+02     0.6788217E+02
    -0.3237439E+02     0.6777010E+02
    -0.3275236E+02     0.6765800E+02
    -0.3301031E+02     0.6748695E+02
    -0.3346053E+02     0.6707935E+02
    -0.3375639E+02     0.6678391E+02
    -0.3422940E+02     0.6640092E+02
    -0.3457865E+02     0.6628300E+02
    -0.3504402E+02     0.6624548E+02
    -0.3550434E+02     0.6636921E+02
    -0.3557082E+02     0.6612005E+02
    -0.3576823E+02     0.6586391E+02
    -0.3612072E+02     0.6573926E+02
    -0.3656686E+02     0.6578216E+02
    -0.3684424E+02     0.6575976E+02
    -0.3737522E+02     0.6556207E+02
    -0.3695112E+02     0.6633717E+02
    -0.3700570E+02     0.6632973E+02
    -0.3736359E+02     0.6633640E+02
    -0.3783818E+02     0.6641619E+02
    -0.3772126E+02     0.6622581E+02
    -0.3773301E+02     0.6602094E+02
    -0.3790663E+02     0.6583801E+02
    -0.3826376E+02     0.6566235E+02
    -0.3878575E+02     0.6558855E+02
    -0.3922345E+02     0.6558771E+02
    -0.3978835E+02     0.6555028E+02
    -0.3957810E+02     0.6536885E+02
    -0.3948264E+02     0.6518753E+02
    -0.3952325E+02     0.6501351E+02
    -0.3969416E+02     0.6496989E+02
    -0.3983871E+02     0.6499844E+02
    -0.4005006E+02     0.6498363E+02
    -0.4085667E+02     0.6505447E+02
    -0.4062408E+02     0.6491051E+02
    -0.4027996E+02     0.6470238E+02
    -0.4014704E+02     0.6454449E+02
    -0.4015167E+02     0.6444392E+02
    -0.4026875E+02     0.6436477E+02
    -0.4080745E+02     0.6434940E+02
    -0.4128046E+02     0.6429116E+02
    -0.4090051E+02     0.6410552E+02
    -0.4068889E+02     0.6404865E+02
    -0.4048756E+02     0.6394884E+02
    -0.4031258E+02     0.6379904E+02
    -0.4056204E+02     0.6359150E+02
    -0.4069024E+02     0.6354134E+02
    -0.4095976E+02     0.6358363E+02
    -0.4117458E+02     0.6354041E+02
    -0.4101936E+02     0.6332690E+02
    -0.4102335E+02     0.6326994E+02
    -0.4123080E+02     0.6305618E+02
    -0.4144943E+02     0.6311264E+02
    -0.4171191E+02     0.6314058E+02
    -0.4170026E+02     0.6306950E+02
    -0.4158544E+02     0.6286374E+02
    -0.4163074E+02     0.6270759E+02
    -0.4176006E+02     0.6270736E+02
    -0.4205520E+02     0.6274936E+02
    -0.4209517E+02     0.6275637E+02
    -0.4253587E+02     0.6270588E+02
    -0.4302230E+02     0.6269790E+02
    -0.4271544E+02     0.6247888E+02
    -0.4221670E+02     0.6230299E+02
    -0.4206770E+02     0.6221139E+02
    -0.4210253E+02     0.6174585E+02
    -0.4227460E+02     0.6132373E+02
    -0.4246667E+02     0.6128126E+02
    -0.4283360E+02     0.6130863E+02
    -0.4261346E+02     0.6104259E+02
    -0.4262075E+02     0.6081858E+02
    -0.4255043E+02     0.6071384E+02
    -0.4258127E+02     0.6054613E+02
    -0.4272355E+02     0.6051796E+02
    -0.4294627E+02     0.6053148E+02
    -0.4329342E+02     0.6049594E+02
    -0.4295045E+02     0.6032224E+02
    -0.4275838E+02     0.6005104E+02
    -0.4281085E+02     0.5984985E+02
    -0.4293991E+02     0.5983575E+02
    -0.4337511E+02     0.5995266E+02
    -0.4384860E+02     0.6018119E+02
    -0.4407247E+02     0.6004856E+02
    -0.4426378E+02     0.5977789E+02
    -0.4454948E+02     0.6004763E+02
    -0.4447855E+02     0.6030542E+02
    -0.4465258E+02     0.6039570E+02
    -0.4515834E+02     0.6047846E+02
    -0.4541804E+02     0.6061757E+02
    -0.4540040E+02     0.6070148E+02
    -0.4528626E+02     0.6081354E+02
    -0.4525659E+02     0.6091156E+02
    -0.4540281E+02     0.6103734E+02
    -0.4556724E+02     0.6112109E+02
    -0.4586820E+02     0.6095942E+02
    -0.4599219E+02     0.6095217E+02
    -0.4612742E+02     0.6088892E+02
    -0.4632736E+02     0.6090953E+02
    -0.4676839E+02     0.6088071E+02
    -0.4695571E+02     0.6087335E+02
    -0.4721254E+02     0.6073997E+02
    -0.4742681E+02     0.6061378E+02
    -0.4761873E+02     0.6079516E+02
    -0.4766569E+02     0.6095600E+02
    -0.4776557E+02     0.6105388E+02
    -0.4799635E+02     0.6115860E+02
    -0.4836425E+02     0.6126311E+02
    -0.4871180E+02     0.6143801E+02
    -0.4894461E+02     0.6178930E+02
    -0.4891278E+02     0.6212080E+02
    -0.4900229E+02     0.6219127E+02
    -0.4919763E+02     0.6223330E+02
    -0.4940780E+02     0.6221171E+02
    -0.4984427E+02     0.6233105E+02
    -0.4989302E+02     0.6237338E+02
    -0.4995527E+02     0.6247940E+02
    -0.4989227E+02     0.6268496E+02
    -0.4968566E+02     0.6286272E+02
    -0.4965382E+02     0.6298352E+02
    -0.4977002E+02     0.6301170E+02
    -0.5001806E+02     0.6302547E+02
    -0.5026215E+02     0.6306764E+02
    -0.5038727E+02     0.6316696E+02
    -0.5041308E+02     0.6345178E+02
    -0.5061942E+02     0.6350843E+02
    -0.5089685E+02     0.6348651E+02
    -0.5116210E+02     0.6374298E+02
    -0.5115135E+02     0.6382875E+02
    -0.5106229E+02     0.6394334E+02
    -0.5078428E+02     0.6410851E+02
    -0.5023535E+02     0.6426006E+02
    -0.5005326E+02     0.6439671E+02
    -0.4983897E+02     0.6445454E+02
    -0.4981625E+02     0.6462703E+02
    -0.4994082E+02     0.6475629E+02
    -0.5015374E+02     0.6471272E+02
    -0.5056818E+02     0.6467598E+02
    -0.5079008E+02     0.6463240E+02
    -0.5107599E+02     0.6444505E+02
    -0.5131773E+02     0.6438716E+02
    -0.5160118E+02     0.6425031E+02
    -0.5175372E+02     0.6439354E+02
    -0.5173651E+02     0.6467381E+02
    -0.5178799E+02     0.6502672E+02
    -0.5188067E+02     0.6522960E+02
    -0.5187407E+02     0.6538940E+02
    -0.5198327E+02     0.6553467E+02
    -0.5221015E+02     0.6549786E+02
    -0.5233234E+02     0.6551219E+02
    -0.5263170E+02     0.6567186E+02
    -0.5289888E+02     0.6589022E+02
    -0.5290477E+02     0.6605101E+02
    -0.5252600E+02     0.6629335E+02
    -0.5240684E+02     0.6628495E+02
    -0.5265678E+02     0.6637017E+02
    -0.5314439E+02     0.6634125E+02
    -0.5319061E+02     0.6646879E+02
    -0.5301804E+02     0.6654783E+02
    -0.5271319E+02     0.6656144E+02
    -0.5244957E+02     0.6658474E+02
    -0.5224438E+02     0.6662428E+02
    -0.5209951E+02     0.6692644E+02
    -0.5264317E+02     0.6694756E+02
    -0.5290054E+02     0.6692493E+02
    -0.5306359E+02     0.6693939E+02
    -0.5319375E+02     0.6701291E+02
    -0.5324590E+02     0.6710142E+02
    -0.5314577E+02     0.6722723E+02
    -0.5304750E+02     0.6723091E+02
    -0.5296665E+02     0.6730278E+02
    -0.5277443E+02     0.6732731E+02
    -0.5294305E+02     0.6741212E+02
    -0.5319130E+02     0.6737923E+02
    -0.5329046E+02     0.6749047E+02
    -0.5326478E+02     0.6757516E+02
    -0.5323210E+02     0.6763459E+02
    -0.5311537E+02     0.6763482E+02
    -0.5297644E+02     0.6767962E+02
    -0.5260423E+02     0.6779175E+02
    -0.5205632E+02     0.6775562E+02
    -0.5167232E+02     0.6768205E+02
    -0.5132314E+02     0.6766785E+02
    -0.5115287E+02     0.6760879E+02
    -0.5073570E+02     0.6754279E+02
    -0.5027343E+02     0.6749918E+02
#END

#161    -0.7577937E+02     0.8117848E+02
    -0.8060984E+02     0.7625468E+02
    -0.8081998E+02     0.7638083E+02
    -0.8117864E+02     0.7666803E+02
    -0.8143038E+02     0.7665060E+02
    -0.8171425E+02     0.7665003E+02
